row_id,meter_reading
2858,0.49474644055948924
2859,0.5040930135364751
2860,0.506955041292934
2861,0.5144740266151249
2862,0.5286058558366785
2863,0.5569494093661516
2864,0.6129485538752917
2865,0.6243250765141453
2866,0.5805463811641116
2867,0.5581473093810285
2868,0.5528009811092596
2869,0.5507235666257427
2870,0.540976323417701
2871,0.5397060527068244
2872,0.5521484784936374
2873,0.5654342476248906
2874,0.5900910632318763
2875,0.6398511084187146
2876,0.669658291000538
2877,0.7134504918489701
2878,0.706805729741702
2879,0.6174845522431502
2880,0.5624666365986979
3049,0.8128678117094252
3050,0.8315959197645697
3051,0.8460377531580252
3052,0.8532398748806126
3053,0.8547120524369518
3054,0.8577339130375435
3055,0.8880342347762668
3056,0.9272485979482156
3057,0.9016656707027602
3058,0.8505335835137958
3059,0.8269988301743609
3060,0.812463820220996
3061,0.8109531246134053
3062,0.8190091010688653
3063,0.8242451664405971
3064,0.8283632837790192
3065,0.8473122767851958
3066,0.8756212380323043
3067,0.9025446019955871
3068,0.9224011552486733
3069,0.9191154431522497
3070,0.9109184519404729
3071,0.8930751638314856
3072,0.8636820787482149
3241,0.30990266508711667
3242,0.3448245129049887
3243,0.36504074339662484
3244,0.36721815119635176
3245,0.37205398727483746
3246,0.38376634806291393
3247,0.40277728216350955
3248,0.4157149949010698
3249,0.4049599812169534
3250,0.37662167626979637
3251,0.3625948755897642
3252,0.34629095826980133
3253,0.35271744193744486
3254,0.3617466250342155
3255,0.36031562537978634
3256,0.3611196114687567
3257,0.3636643346878023
3258,0.39921760544923063
3259,0.4582480836099719
3260,0.4972794433670758
3261,0.5120466497486731
3262,0.4965310723373347
3263,0.4592315171637085
3264,0.4164512188053424
3433,1.0173863851585168
3434,1.0294926029772986
3435,1.0420224909122446
3436,1.1048821583556219
3437,1.2552437152302396
3438,1.816080651459929
3439,1.5088475318876042
3440,1.4074539678793183
3441,1.3183002116223672
3442,1.208160518143567
3443,1.0957975308852257
3444,1.0586235718683756
3445,0.9628665301058731
3446,0.9190935811711666
3447,0.861165980927302
3448,0.8426042202168343
3449,0.8942658239320026
3450,0.9477322358857622
3451,1.0200040764731753
3452,1.1329918014889249
3453,1.1962507594547276
3454,1.323201164258692
3455,1.2356734728536816
3456,1.154892698889797
3625,1.120485183691293
3626,1.1293730675557405
3627,1.18403026762422
3628,1.2488364052454197
3629,1.4235768162212792
3630,1.9127205645079457
3631,1.6808478699709002
3632,1.5274976650694252
3633,1.3737538591656504
3634,1.206036990099431
3635,1.0650125615983905
3636,0.9575503989621714
3637,0.9523678577510226
3638,0.9712628963266566
3639,0.8858066809685314
3640,0.9251083996101112
3641,1.0145144007418376
3642,1.150619812380154
3643,1.2238703357719987
3644,1.2342743629595572
3645,1.2651300529815557
3646,1.232581218665334
3647,1.1272293986103594
3648,1.048732227339349
3817,1.1478235839239495
3818,1.166265082402759
3819,1.2489313633363186
3820,1.3434576196576173
3821,1.54274569279685
3822,2.147521256787308
3823,1.7036769556850881
3824,1.6915845065050106
3825,1.4323308825723688
3826,1.2023162146227913
3827,1.0152208684558528
3828,0.8811071302327581
3829,0.8545597582069857
3830,0.8715722056920091
3831,0.85406408721363
3832,0.9226750629713275
3833,1.0514131292226043
3834,1.244162179986106
3835,1.3139836864933598
3836,1.2717162983743304
3837,1.2597293897925856
3838,1.1857471372173676
3839,1.0779588655113406
3840,1.0175288507424656
4009,0.8530497951251113
4010,0.8821437394639701
4011,0.984906635840422
4012,1.0714315919946693
4013,1.2502043934644562
4014,1.7751367026173515
4015,1.5855579093631214
4016,1.538784079933287
4017,1.4467696898523075
4018,1.3281175354945578
4019,1.2153063562883104
4020,1.1435452354749858
4021,1.0951794214187638
4022,1.0754893577483575
4023,1.072642549458235
4024,1.1424331049760044
4025,1.2364924223805827
4026,1.3850705991717824
4027,1.5144035758712087
4028,1.377592805975302
4029,1.246580738096363
4030,1.1458547823796332
4031,1.0361371659513623
4032,0.929522756037681
4201,0.8852304605939953
4202,0.8995314890321887
4203,0.9250402391590046
4204,1.0128467170501771
4205,1.1585007365251447
4206,1.8704070343806964
4207,1.4184861180887602
4208,1.5250356390254074
4209,1.4936726144937955
4210,1.4633649959455108
4211,1.4027654619244891
4212,1.3422535465134038
4213,1.2555178932050994
4214,1.2311380434378356
4215,1.1127970489357635
4216,1.1330374314403335
4217,1.186258397495868
4218,1.2609089980002584
4219,1.2796167660209532
4220,1.3678014263148848
4221,1.3633794174827458
4222,1.3136186468820914
4223,1.1516396019674942
4224,1.0480865521478777
4393,0.8489675146515813
4394,0.8787400836153396
4395,0.9289598349164387
4396,0.9870071071042484
4397,1.1181639448227871
4398,1.7864838815561563
4399,1.4487312088108628
4400,1.401084550098536
4401,1.225134803172347
4402,1.0608052752557975
4403,0.882497492489689
4404,0.7714934257776838
4405,0.7559131158511146
4406,0.779300983560653
4407,0.7274106042412283
4408,0.7489224807035018
4409,0.8306170982780849
4410,0.960981976130819
4411,1.0189454985823776
4412,1.0347030655084646
4413,1.065830031850059
4414,1.112872036811021
4415,0.9793973028170502
4416,0.8805066440548857
4585,0.8058201213428013
4586,0.8613981133484327
4587,0.9338846266420907
4588,1.009752357739383
4589,1.1737097341445069
4590,1.8092850886217278
4591,1.3498767638442986
4592,1.2841222970085382
4593,1.1812827130126913
4594,1.0324820759845745
4595,0.8978028848037817
4596,0.7997671475595134
4597,0.7793944197049182
4598,0.8178552272719113
4599,0.766602614710983
4600,0.7653624771210724
4601,0.8245850583729097
4602,0.9208318149123864
4603,0.9928411410411971
4604,1.0387794075453634
4605,1.0838795792874052
4606,1.0008568783655676
4607,0.9185554948052733
4608,0.8713784561960267
4777,0.7247376534623484
4778,0.8205764678528584
4779,0.8934027806241269
4780,0.9803180947542023
4781,1.1254592182136334
4782,1.845770729493764
4783,1.4351466829778061
4784,1.4165604431069974
4785,1.2763269716938392
4786,1.1727370822314085
4787,1.0624378261606815
4788,0.9945591769859706
4789,0.9753111605817347
4790,0.9702879401579073
4791,0.8263044491346632
4792,0.8092557665183389
4793,0.8543081676270249
4794,0.9758866555424548
4795,1.0335210677023392
4796,1.050341166735711
4797,1.0756145556387247
4798,1.09251080889898
4799,0.9430600161822928
4800,0.8737043818067363
4969,1.0756935830732715
4970,1.0544565104330719
4971,1.0911165350969625
4972,1.1156038883470025
4973,1.2160363786156458
4974,1.6542064075060483
4975,1.5494971618540765
4976,1.4435000933216402
4977,1.3449457705417096
4978,1.2404153465072905
4979,1.2076233989960952
4980,1.1050228601883318
4981,1.034600198984591
4982,0.978198222226747
4983,0.9000647108583745
4984,0.8822545144208185
4985,0.9178642465575948
4986,1.0023621547052386
4987,1.0540400375598666
4988,1.0379501030918332
4989,1.055320520959369
4990,1.20421002829185
4991,1.0975861737747599
4992,1.0049117851353926
5161,0.8384236177236312
5162,0.8608033664739873
5163,0.9604509732174824
5164,1.0124703979652594
5165,1.1564920229971465
5166,1.5434213802069845
5167,1.444616377170313
5168,1.4033214987263791
5169,1.2004798651070028
5170,1.0722057934457814
5171,1.0172469634678352
5172,0.8904300632536214
5173,0.8484803566027137
5174,0.8759992995327605
5175,0.8948151968834452
5176,0.8911176488727189
5177,0.8847044857940698
5178,0.9221192110788415
5179,1.030886563855709
5180,1.0405237290731177
5181,1.046239250305847
5182,1.0756006163144165
5183,1.1210105255321046
5184,1.019523994764964
5353,0.599535225702819
5354,0.7380387202908397
5355,0.7972245507986148
5356,0.8424503471450333
5357,0.9437034582371148
5358,1.3915022603027403
5359,1.2933448384467825
5360,1.2013406610544288
5361,1.0759188027274496
5362,0.9801594282616952
5363,0.9039808929037332
5364,0.8529884976576564
5365,0.8398287300614882
5366,0.869971274295224
5367,0.8345653763288531
5368,0.8397810127673835
5369,0.8680417375516758
5370,0.9122460303428163
5371,0.9207463583200977
5372,0.9391985388729432
5373,0.9459260266028398
5374,0.9797165133437056
5375,0.9514718436740182
5376,0.9260070308663735
5545,0.7407228367529664
5546,0.8202688959508102
5547,0.8812447810603006
5548,0.9190136291895994
5549,0.9927141225043896
5550,1.5902295174431773
5551,1.1180566120256148
5552,1.0652686468992507
5553,0.9630725476296267
5554,0.9015255378220629
5555,0.8404171260090934
5556,0.7870701015232726
5557,0.8048874632002369
5558,0.8623677071444635
5559,0.7661401776270618
5560,0.7946405201074004
5561,0.8883473432925874
5562,0.9567058608185048
5563,0.954755848914404
5564,0.9533716028916082
5565,0.9619413287906236
5566,0.9186353472202382
5567,0.8572798608839077
5568,0.8149550299473087
5737,0.8605926195366291
5738,0.8204676415566531
5739,0.8080187883900731
5740,0.8082709745916721
5741,0.8765844168943933
5742,1.540892729882294
5743,1.1875587942158103
5744,1.0840062849006058
5745,0.9568725353105887
5746,0.8785577985024106
5747,0.8201003439170848
5748,0.7908206260782699
5749,0.8018384600326953
5750,0.871067289228449
5751,0.8740700330414182
5752,0.8601156457287866
5753,0.8681274715080707
5754,0.8890455896500206
5755,0.8848136534614828
5756,0.8852393931405929
5757,0.8890693220608451
5758,0.8964496822251721
5759,0.8628100957818416
5760,0.8266214976436708
5929,0.9315735151194086
5930,0.981411250703564
5931,1.0482834379918293
5932,1.0889071806417294
5933,1.216013080030731
5934,2.0181844681093972
5935,1.469065895111517
5936,1.3872812053214432
5937,1.2558850379388145
5938,1.1229157466890154
5939,0.9967607652462319
5940,0.9051410145049752
5941,0.9049969700791914
5942,0.9618089478810975
5943,0.8901607569303689
5944,0.9195663091746151
5945,1.0018049515517229
5946,1.0980016794295437
5947,1.1668395532498563
5948,1.1134624952096717
5949,1.1129821005778537
5950,1.1015264224902506
5951,1.0037092339378129
5952,0.9293832916755984
6121,0.8058025336137126
6122,0.7937813314494099
6123,0.8415248186823765
6124,0.8893593311254552
6125,1.0384835809464248
6126,1.8373776631946535
6127,1.4166295707765253
6128,1.3428717697702686
6129,1.251586833064612
6130,1.1925227867351287
6131,1.2326207039350066
6132,1.186394490817276
6133,1.1898230525402569
6134,1.1597338831172008
6135,1.061922839246499
6136,1.0980764681715969
6137,1.147694033550686
6138,1.1758574995443785
6139,1.226359131008208
6140,1.250561809118756
6141,1.3656317278149281
6142,1.1136528665530796
6143,0.9597451171268809
6144,0.8629740890875663
6313,0.9318639651218283
6314,0.8819727480484907
6315,0.9155997322047426
6316,0.9640601914282564
6317,1.0818518343145862
6318,1.661514823688385
6319,1.5364162154473506
6320,1.4241855379795336
6321,1.212539144384747
6322,1.0249680405448929
6323,0.9066462481732451
6324,0.8280734809595137
6325,0.8055716208834587
6326,0.7920028656890007
6327,0.74472475275472
6328,0.7692763833583809
6329,0.8184724833103545
6330,0.8788946252057555
6331,0.9491107212694306
6332,0.9655505327775972
6333,0.9819708861269336
6334,1.0126131906966156
6335,0.9627468368262275
6336,0.9318833379378565
6505,0.9742290991966182
6506,0.9432361495015859
6507,0.9851609573900433
6508,1.0559615022967364
6509,1.2191564830050092
6510,1.700021495899492
6511,1.557873842335225
6512,1.4815392576640138
6513,1.2147488117635872
6514,1.0239775235385997
6515,0.8684145931412169
6516,0.7652088600776771
6517,0.7261702035110118
6518,0.7320431395418204
6519,0.7259365775908481
6520,0.7553650443774007
6521,0.8062661014897587
6522,0.900877800179546
6523,0.9644240931354997
6524,0.9784225884529061
6525,0.9943059506689735
6526,1.0290130333258987
6527,0.9719698903212832
6528,0.932566891109565
6697,0.8913081553422297
6698,0.9135625141809143
6699,0.9500562626191298
6700,0.994405730628179
6701,1.1185376609522473
6702,1.772621707140963
6703,1.4789444382202608
6704,1.3042049944628227
6705,1.0894179288634185
6706,0.955989806263078
6707,0.8761244831993275
6708,0.8262279570925224
6709,0.8218586012131972
6710,0.8382568507768452
6711,0.8140442408977278
6712,0.8355644631748358
6713,0.8760904812046759
6714,0.9329697944772702
6715,0.9700783809078755
6716,0.9952060754242689
6717,1.0079632596882389
6718,1.0129443065441341
6719,0.9566508431588887
6720,0.886939997818081
6889,0.8405345257009382
6890,0.8047893776512439
6891,0.8070151232583642
6892,0.8158074409644495
6893,0.8840176184768881
6894,1.4800283486994186
6895,1.1326905982934674
6896,1.0859892249024343
6897,0.8583248194859043
6898,0.7754341758821356
6899,0.7429738669431205
6900,0.7191208951871021
6901,0.7160573659634895
6902,0.7113011191596629
6903,0.6760653520688523
6904,0.6963300003767585
6905,0.7079509021288135
6906,0.7414474255885819
6907,0.7706342869029944
6908,0.7732081546888842
6909,0.7829022577789514
6910,0.7853394419557201
6911,0.7599614370013941
6912,0.7441115860588674
7081,0.7563190880037378
7082,0.7658384445950427
7083,0.7981054787574108
7084,0.8385024922523245
7085,0.9521393808465726
7086,1.4187935228611548
7087,1.4456425959153956
7088,1.2748340985080426
7089,1.0041826873550774
7090,0.8618852429496997
7091,0.7734983984461994
7092,0.7047554898286859
7093,0.7045763268399258
7094,0.7102611957829775
7095,0.6988737350416824
7096,0.6878770874378252
7097,0.6858083921439011
7098,0.7224060881148142
7099,0.768930645444139
7100,0.8153579617626147
7101,0.827579982651656
7102,0.8304027064918963
7103,0.8098052834857596
7104,0.7649284058509283
7273,0.8489099295960085
7274,0.8880824392355322
7275,0.9408434502603005
7276,1.0022027627989156
7277,1.0971892728507873
7278,1.451291606657855
7279,1.6337564515276464
7280,1.5597594630953027
7281,1.3788665188458546
7282,1.196220007598448
7283,1.0630309586337914
7284,0.9470500339750836
7285,0.871284771135256
7286,0.8014774457569158
7287,0.7479266439958909
7288,0.7460094392872153
7289,0.7610116512976068
7290,0.8266836343153442
7291,0.8742034380645669
7292,0.9121049302436975
7293,0.9247375566883145
7294,0.9533489870491083
7295,0.9169647903209142
7296,0.8861162975418749
7465,0.7366797392933524
7466,0.7252264934756032
7467,0.7082665780410908
7468,0.7260523344337566
7469,0.8292862661814198
7470,1.0507276558378535
7471,1.136676903674376
7472,1.079130764419243
7473,0.9765729965790249
7474,0.9179505992493033
7475,0.8007265304448935
7476,0.7442944081202583
7477,0.7717792210414507
7478,0.7467491658023153
7479,0.7568854441727559
7480,0.8048177719126215
7481,0.8156868231377834
7482,0.8396377222030164
7483,0.8384685293731239
7484,0.8952640360142659
7485,1.3367588355567552
7486,0.9908276340924929
7487,0.8728089082341438
7488,0.8252095543257129
7657,0.5675219032446337
7658,0.5948855222752474
7659,0.6215487613783808
7660,0.6678772293965716
7661,0.7365230570209893
7662,0.9919930184998512
7663,1.2089153183310501
7664,0.9502929466563612
7665,0.8467878310438041
7666,0.8045685478174379
7667,0.7567292917369545
7668,0.7424205504430407
7669,0.7385041194811764
7670,0.7233767806994192
7671,0.7549928075231732
7672,0.7374780145264965
7673,0.7478324006509579
7674,0.7828153041316794
7675,0.794466362118376
7676,0.8332934129857391
7677,0.8559662787010738
7678,0.8084406449716973
7679,0.7436045964764114
7680,0.6798496865971968
7849,0.6685154655404784
7850,0.7246342037626619
7851,0.6895946682209886
7852,0.7085271580628504
7853,0.8078793720333166
7854,0.9801922567928208
7855,1.4559369860501308
7856,1.3425284072306791
7857,1.1061707208737028
7858,1.1083445158281497
7859,1.1702369364025482
7860,1.1132999171720783
7861,1.0790152387130894
7862,0.9915173319459372
7863,0.9276837751188343
7864,0.8364760523131844
7865,0.8131270724737056
7866,0.8327415935406424
7867,0.8702756351743512
7868,0.9258740383334338
7869,1.5927732449962009
7870,1.1995963964218757
7871,0.9272663776986085
7872,0.8225956572097883
8041,0.5884099807203196
8042,0.5729866731016207
8043,0.5843140667341882
8044,0.5892149055801107
8045,0.5998758714965483
8046,0.6468384080851538
8047,1.3804072977911102
8048,0.9095145912970437
8049,0.7005679461209292
8050,0.6572700436691226
8051,0.6664839370367758
8052,0.6930243180646936
8053,0.7444259818291163
8054,0.7662311370520972
8055,0.7241366410038643
8056,0.6866468140534326
8057,0.6696928121639011
8058,0.6883619981262431
8059,0.7134863144900618
8060,0.7376225247817407
8061,0.7519618792498811
8062,0.7493001652732497
8063,0.7410253698737532
8064,0.6847742222944431
8233,0.5056486421292589
8234,0.5065086984390685
8235,0.5182009467735005
8236,0.5494092732528931
8237,0.5536353350119011
8238,0.5813319758792755
8239,1.582412628847202
8240,0.8063910291279199
8241,0.6299727075479739
8242,0.598051882463233
8243,0.5938160062820081
8244,0.6152298238649143
8245,0.6755827954193864
8246,0.7225515122492285
8247,0.6647967738505847
8248,0.6310325229093988
8249,0.6041342924012715
8250,0.6153775238073789
8251,0.6486183460088955
8252,0.6859813820033247
8253,0.692577107559009
8254,0.684826473424898
8255,0.6588444619021216
8256,0.6112969146303858
8425,0.547365455385719
8426,0.5829564618893813
8427,0.6094101132948821
8428,0.6112853222331296
8429,0.6124689984476922
8430,0.6542121684061348
8431,0.8964607412299165
8432,0.8687849026705018
8433,0.8526934249201344
8434,0.8183159041605436
8435,0.8418281305562306
8436,0.764558352350049
8437,0.7290195080780896
8438,0.7296559449112566
8439,0.724967382061226
8440,0.7188794390648652
8441,0.7279626868266308
8442,0.7385722763763329
8443,0.759759060770521
8444,0.751030366123242
8445,0.7261311520672487
8446,0.7067819759951769
8447,0.7105812597376518
8448,0.6546266783948966
8617,0.40822135639103907
8618,0.4352029668166093
8619,0.45686461989619337
8620,0.45710289699906
8621,0.44817393479930456
8622,0.4513802354185729
8623,0.5139434219681971
8624,0.5801245743657886
8625,0.4938421482307018
8626,0.4827259922566032
8627,0.4971738174259412
8628,0.503568781152088
8629,0.5181088618902652
8630,0.5205902038551098
8631,0.5073125707376365
8632,0.5169133230262404
8633,0.5277044367155546
8634,0.529068897432113
8635,0.5300034580079696
8636,0.5350325386375264
8637,0.5464800238161485
8638,0.5557634431197384
8639,0.5543459560756079
8640,0.5482489240708461
8809,0.38206008942480074
8810,0.4109926931966935
8811,0.4271297653389686
8812,0.4285438386710237
8813,0.4347131275813825
8814,0.46021748255390116
8815,0.5818043482877163
8816,0.5231276160407938
8817,0.5017170983795606
8818,0.49114676651872624
8819,0.4983927402176828
8820,0.4921417782459188
8821,0.4906905523474426
8822,0.4881076808959538
8823,0.49912042984176686
8824,0.5052451413619403
8825,0.506539393400147
8826,0.5150258816197225
8827,0.53145895104654
8828,0.548948151870501
8829,0.5592091160744975
8830,0.5557422212096692
8831,0.5531755648905389
8832,0.5542536436115675
9001,0.7369602859748033
9002,0.7376953933107513
9003,0.7436539708432528
9004,0.7527022120544696
9005,0.7718889434370759
9006,0.819385647734588
9007,1.022339823618002
9008,1.1037026070431506
9009,0.8965023316220357
9010,0.8346452998628197
9011,0.8182035183583095
9012,0.8056591399267932
9013,0.7932760922833801
9014,0.776864828831432
9015,0.7659483785696976
9016,0.7819155740868429
9017,0.761926879950861
9018,0.7827048314305877
9019,0.84829741008307
9020,0.9135200845845765
9021,0.9324852322719601
9022,0.9276626101039664
9023,0.8797578747587357
9024,0.8025183896912736
9193,0.7966527273563508
9194,0.773103545749472
9195,0.7669783115046369
9196,0.7608411719389387
9197,0.7682473056294353
9198,0.81384889478016
9199,0.9346024591725568
9200,0.9034101060209172
9201,0.8891623386030011
9202,0.8864301385839117
9203,0.90705953491518
9204,0.9276803756305592
9205,0.9589350148037754
9206,0.9514400961517164
9207,0.9293447878481473
9208,0.9436618393973948
9209,0.9578588989671902
9210,0.956733967047926
9211,0.9582556007579585
9212,0.9489103079230009
9213,0.9402552392220993
9214,0.9154836375465766
9215,0.8792200586450485
9216,0.8414024939996728
9385,0.6009431970245392
9386,0.6078339597582447
9387,0.6319958582332913
9388,0.6777603525690166
9389,0.6429470465713436
9390,0.6745690082757788
9391,0.7520996794273269
9392,0.8058692539050373
9393,0.7143730475373612
9394,0.6866861357494017
9395,0.7034448093011161
9396,0.6749410246611014
9397,0.6656051195343514
9398,0.6643826692401318
9399,0.6561683534395721
9400,0.6460764391023122
9401,0.6702597372849317
9402,0.6661732607903089
9403,0.6834527530143348
9404,0.7157075031471565
9405,0.7060674433863837
9406,0.6983441189488764
9407,0.699127530310692
9408,0.6910738936703837
9577,0.9557263388098546
9578,0.843786090008757
9579,0.812618916539624
9580,0.8107769023953603
9581,0.8222787473828337
9582,0.8670888780567149
9583,1.0461223022196622
9584,1.0011899997689306
9585,0.8546467082983076
9586,0.7753271391178073
